payment_code,age,gender,handed,lang,study,caff,group,part,item_full,item_en,item_id,predicate,context,judgment,decision_time_item_1,submit_time,item_order,quarter
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,A,Non so se la rana abbia squarciato l'orsacchiotto%2C ma se la papera è triste che l'abbia squarciato%2C le disegnerà sulla faccia con l'indelebile.,I don't know whether the frog cut open the teddy bear%2C but if the duck is sad that he did%2C she will draw on his face with sharpie.,6,true_factive,dontknowwhether,5,6092,6827,23,1
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,A,Il panda non ha forato il gonfiabile%2C ma se la rana si rende conto che l'ha forato%2C lo dirà alla maestra.,The panda didn't make a hole in the bouncy castle%2C but if the frog realizes that he did%2C he will tell the teacher.,15,semi_factive,notpif,1,9326,10209,28,2
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,A,Non so se il panda abbia rotto qualcosa%2C ma se ha rotto anche il vaso di porcellana%2C la rana andrà su tutte le furie.,I don't know whether the panda broke anything%2C but if he broke the porcelaine vase too%2C the frog will flare up.,28,too,dontknowwhether,6,15927,19760,29,2
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,A,Non so se la rana abbia mai rovesciato la bottiglia d'olio%2C ma se l'ha rovesciata di nuovo ieri%2C la paperà le farà pulire tutta la cucina.,I don't know whether the frog has ever knocked over the oil bottle%2C but if she knocked it over again yesterday%2C the duck will make her clean the entire kitchen.,32,again,dontknowwhether,1,23210,29776,35,2
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,A,La papera non ha distrutto il castello di sabbia%2C ma se il panda è triste che l'abbia distrutto%2C piangerà per tutto il giorno.,The duck didn't destroy the sand castle%2C but if the panda is sad that she did%2C he will cry all day.,5,true_factive,notpif,4,13360,14043,36,2
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,A,Non so se la rana abbia strappato il biglietto di auguri%2C ma se il panda pensa che l'abbia strappato%2C si metterà a piangere.,I don't know whether the frog tore up the birthday card%2C but if the panda thinks that he did%2C he will start to cry.,20,non_factive,dontknowwhether,7,9229,10110,38,2
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,A,Il panda non ha fatto morire le rose%2C ma la papera è arrabbiata che le abbia fatte morire. ,I don't know if the panda made the roses die%2C but the duck is angry that he made them die.,33,true_factive,dontknowwhetherand,3,11410,12110,40,2
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,A,La papera non ha mollato il corso di nuoto%2C ma il panda è triste che l'abbia mollato. ,I don't know if the duck quit swimming class%2C but the panda is sad that he quit it.,40,true_factive,dontknowwhetherand,2,12000,12800,41,2
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,A,Il panda non ha piegato le lancette dell'orologio%2C ma se la rana si rende conto che le ha piegate%2C gli urlerà contro.,The panda didn't bend the hands of the clock%2C but if the frog realizes that he did%2C he will shout at him.,13,semi_factive,notpif,1,7195,8044,43,2
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,A,Il panda non ha danneggiato il microfono%2C ma se la rana è arrabbiata che l'abbia danneggiato%2C lo escluderà dalla serata di karaoke. ,The panda didn't damage the mic%2C but if the frog is angry that he did%2C he will uninvite him from karaoke night.,3,true_factive,notpif,4,10479,13379,44,2
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,A,La rana non ha truccato il mazzo di carte%2C ma se il panda capisce che l'ha truccato%2C la escluderà dal prossimo pigiama party. ,The frog didn't manipulate the deck%2C but if the panda understands that she did%2C he will uninvite him from the next sleepover.,9,semi_factive,notpif,1,14760,15692,46,2
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,A,Non so se il panda abbia bucato il pallone da calcio%2C ma se la rana è arrabbiata che l'abbia bucato%2C gli verserà del latte sul computer.,I don't know whether the panda punctured the football%2C but if the frog is angry that he did%2C he will pour milk over his laptop.,2,true_factive,dontknowwhether,6,13378,17827,47,2
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,A,Non so se il panda abbia calpestato le margherite%2C ma se la rana crede che le abbia calpestate%2C preparerà dei gavettoni per punirlo.,I don't know whether the panda trampled the daisies%2C but if the frog believes that he did%2C he will prepare water balloons to punish him.,22,non_factive,dontknowwhether,7,13112,14094,49,3
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,A,La papera non ha sporcato nulla%2C ma se ha sporcato anche il tappeto%2C il panda non la inviterà più a casa sua.,The duck didn't dirty anything%2C but if she dirtied the carpet too%2C the panda won't invite her anymore.,27,too,notpif,1,12761,14111,50,3
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,A,Non so se la papera abbia tagliuzzato il poster%2C ma se il panda capisce che l'ha tagliuzzato%2C le verserà del succo nello zaino.,I don't know whether the duck cut the poster%2C but if the panda understands that she did%2C he will pour juice into her backpack.,12,semi_factive,dontknowwhether,7,14377,15076,52,3
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,A,La rana non ha truccato la macchinina telecomandata%2C ma il panda%2C dopo averla usata%2C ha capito che la rana l'ha truccata.,I don't know whether the frog rigged the remote control car%2C but the panda%2C after using it%2C realized that the frog rigged it.,44,semi_factive,dontknowwhetherand,1,12677,13393,55,3
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,A,Non so se la papera abbia rotto il vasetto di miele%2C ma se il panda si rende conto che l'ha rotto%2C le terrà il broncio.,I don't know whether the duck broke the honey jar%2C but if the panda realizes that she did%2C he will pout.,14,semi_factive,dontknowwhether,6,7962,8595,59,3
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,A,La rana non ha strisciato la finestra in soffitta%2C ma la papera è arrabbiata che l'abbia strisciata. ,I don't know if the frog crawled the attic window%2C but the duck is angry that he crawled it.,36,true_factive,dontknowwhetherand,2,11645,12560,60,3
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,A,Non so se la papera abbia imbrattato il muro%2C ma se il panda crede che l'abbia imbrattato%2C le nasconderà tutti i pennarelli.,I don't know whether the duck painted the wall%2C but if the panda believes that she did%2C he will hide all of her crayons.,24,non_factive,dontknowwhether,7,6309,7342,62,3
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,A,Il panda non ha spaccato il trenino%2C ma se la papera crede che l'abbia spaccato%2C gli ruberà il quaderno da colorare. ,The panda didn't break the model train%2C but if the duck believes that he did%2C she will steal his coloring book.,21,non_factive,notpif,7,6677,9609,63,3
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,A,La papera non ha gettato via le bambole di pezza%2C ma il panda è triste che le abbia gettate via. ,I don't know if the duck threw away the rag dolls%2C but the panda is sad that he threw them away.,37,true_factive,dontknowwhetherand,2,11629,12411,64,3
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,A,Non so se il panda abbia letto il diario segreto%2C ma se la rana si rende conto che l'ha letto%2C considererà la loro amicizia rovinata.,I don't know whether the panda read the diary%2C but if the frog realizes that he did%2C he will consider their friendship ruined.,16,semi_factive,dontknowwhether,7,9127,11860,65,3
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,A,Non so se la rana abbia dimenticato il compleanno della papera%2C ma se la papera pensa che l'abbia dimenticato%2C nasconderà il diario dell'amicizia nel bosco.,I don't know whether the frog forgot the duck's birthday%2C but if the duck thinks that he did%2C she will hide the friendship book in the wood.,18,non_factive,dontknowwhether,6,24444,28476,66,3
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,A,La papera non ha perso l'aquilone%2C ma se il panda è arrabbiato che l'abbia perso%2C le getterà gli occhiali da sole in mare.,The duck didn't lose the kite%2C but if the panda is angry that she did%2C he will hurl her sunglasses in the sea.,1,true_factive,notpif,1,15612,16445,67,3
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,A,Il panda non ha mai offeso la rana%2C ma se l'ha offesa di nuovo ieri%2C la rana lo prenderà in giro davanti a tutti.,The panda has never offended the frog%2C but if he offended her again yesterday%2C the frog will make fun of him in font of everybody.,31,again,notpif,1,5065,5932,70,3
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,A,La papera non ha modificato la ricetta della torta%2C ma la rana%2C dopo averla riletta%2C si è resa conto che la papera l'ha modificata.,I don't know whether the duck changed the cake recipe%2C but the frog%2C after re-reading it%2C realized that the duck changed it.,45,semi_factive,dontknowwhetherand,1,9694,10511,71,3
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,A,La papera non ha smarrito il bracciale dell'amicizia%2C ma se la rana pensa che l'abbia smarrito%2C sarà molto delusa.,The duck didn't lose the friendship bracelet%2C but if the frog thinks that she did%2C he will be very disappointed.,19,non_factive,notpif,6,17094,21795,73,4
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,A,Non so se la papera abbia buttato via la cartolina%2C ma se il panda capisce che l'ha buttata via%2C non le parlerà mai più.,I don't know whether the duck threw away the postcard%2C but if the panda understands that she did%2C he will not speak to her anymore.,10,semi_factive,dontknowwhether,7,22959,23808,74,4
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,B,La papera crede erroneamente che la rana abbia dato via il vestito da festa%2C ed è triste che l'abbia dato via. ,The duck mistakenly believes that the frog stole the party dress%2C and he is sad that he stole it.,39,true_factive,mistaken,7,37812,42777,77,4
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,B,Il panda non ha cambiato le regole del gioco di ruolo%2C ma la papera%2C dopo averle ripassate%2C si è erroneamente resa conto che il panda le ha cambiate.,The panda did not change the rules of the role-playing game%2C but the duck%2C after reviewing them%2C mistakenly realized that the panda changed them.,46,semi_factive,mistaken,2,16894,17910,80,4
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,B,La rana non ha copiato le risposte della verifica%2C ma il panda%2C dopo averle viste%2C si è erroneamente reso conto che la rana le ha copiate.,The frog did not copy the answers in the check%2C but the panda%2C after seeing them%2C mistakenly realized that the frog copied them.,47,semi_factive,mistaken,3,9460,12442,85,4
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,B,La rana crede erroneamente che il panda abbia perduto l'album dei ricordi%2C ed è triste che l'abbia perduto. ,The frog mistakenly believes that the panda has lost the scrapbook%2C and he is sad that he has lost it.,38,true_factive,mistaken,6,13862,14528,89,4
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,B,La papera non ha smarrito la chiave della cantina%2C ma la rana%2C dopo averla cercata%2C ha erroneamente capito che la papera l'ha smarrita.,The duck did not misplace the house keys%2C but the frog%2C after looking for them%2C mistakenly realized that the duck misplaced them.,42,semi_factive,mistaken,4,22261,22977,91,4
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,B,Il panda crede erroneamente che la rana abbia forzato la porta della cantina%2C ed è arrabbiato che l'abbia forzata. ,The panda mistakenly believes that the frog smashed the cellar door%2C and is angry that he smashed it.,35,true_factive,mistaken,6,6976,7576,92,4
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,B,Il panda non ha forzato la serratura%2C ma la papera%2C dopo averla controllata%2C ha erroneamente capito che il panda l'ha forzata.,The panda did not pick the lock%2C but the duck%2C after checking it%2C mistakenly realized that the panda had picked it.,43,semi_factive,mistaken,2,8528,10828,93,4
485888,23,femmina,destrimana/o,italiano,Psicologia,No,c,B,La rana crede erroneamente che la papera abbia dimenticato la torta%2C ed è arrabbiata che l'abbia dimenticata. ,The frog mistakenly believes the duck forgot the cake%2C and is angry that he forgot it.,34,true_factive,mistaken,5,6444,7093,95,4
542024,20,femmina,destrimana/o,italiano,Psicologia,No,c,A,Il panda non ha forato il gonfiabile%2C ma se la rana si rende conto che l'ha forato%2C lo dirà alla maestra.,The panda didn't make a hole in the bouncy castle%2C but if the frog realizes that he did%2C he will tell the teacher.,15,semi_factive,notpif,3,21180,22206,1,1
542024,20,femmina,destrimana/o,italiano,Psicologia,No,c,A,Non so se la papera abbia mai bruciato il pane%2C ma se l'ha bruciato di nuovo ieri%2C il panda non farà più colazione con lei.,I don't know whether the duck has ever burnt the bread%2C but if she burnt it again yesterday%2C the panda won't have breakfast with her anymore.,30,again,dontknowwhether,1,12851,16549,2,1
542024,20,femmina,destrimana/o,italiano,Psicologia,No,c,A,Il panda non ha spaccato il trenino%2C ma se la papera crede che l'abbia spaccato%2C gli ruberà il quaderno da colorare. ,The panda didn't break the model train%2C but if the duck believes that he did%2C she will steal his coloring book.,21,non_factive,notpif,7,10637,11678,3,1
542024,20,femmina,destrimana/o,italiano,Psicologia,No,c,A,Non so se il panda abbia bucato il pallone da calcio%2C ma se la rana è arrabbiata che l'abbia bucato%2C gli verserà del latte sul computer.,I don't know whether the panda punctured the football%2C but if the frog is angry that he did%2C he will pour milk over his laptop.,2,true_factive,dontknowwhether,3,23427,24575,5,1
542024,20,femmina,destrimana/o,italiano,Psicologia,No,c,A,La papera non ha gettato via le bambole di pezza%2C ma il panda è triste che le abbia gettate via. ,I don't know if the duck threw away the rag dolls%2C but the panda is sad that he threw them away.,37,true_factive,dontknowwhetherand,1,4986,5925,6,1
